"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. יתכן שירד גשם בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. יתכן שקצת יטפטף בחוץ אז קח מטריה וצא לסיבוב ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. נעים בחוץ אז צא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. סומכים עליך שתעשה זאת! "
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. צא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. קר בחוץ אז תתלבש היטב וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. קר בחוץ אז תתלבש היטב וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. שנלך לעשות טיול ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time], שנלך לעשות סיבוב ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש רעננים יותר"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time], שנלך לקנות קפה ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש ערניים יותר"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן להשלים אותם ב [slot_start_time]. שנצא לסיבוב לקנות קפה ב[location_Name] ברחוב [location_address]?"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות, זמן מצוין ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולעשות פעילות גופנית "
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות, זמן מצוין לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולעשות פעילות גופנית "
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. יתכן שירד גשם בחוץ אז קח מטריה וצא לטיול מרענן ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. יתכן שירד גשם בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. יתכן שקצת יטפטף בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות ליעד היומי. בהצלחה וניפגש בהמשך היום"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות ליעד היומי. מומלץ לתכנן אותם מראש בסדר היום שלך"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. לך לקנות קפה ב[location_Name] ברחוב [location_address] ותשלים את היעד היומי!"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. נעים בחוץ אז אפשר לצאת לסיבוב ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. נעים בחוץ אז כדאי ללכת לקנות קפה ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. צא להליכה ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. קח מטריה וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. קר בחוץ אז תתלבש היטב וצא להליכה מרעננת ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. קר בחוץ אז תתלבש היטב וצא לקנות קפה ב[location_Name] ברחוב [location_address]"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. שיהיה בהצלחה!"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות. שיהיה יום בריא!"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות, שנלך לעשות סיבוב ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש רעננים יותר"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות, שנלך לעשות קצת פעילות ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות, שנלך לקנות קפה ב[location_Name] ברחוב [location_address]? גם נשלים את היעד היומי וגם נרגיש ערניים יותר"
"בוקר טוב [first_name], נותרו לך [[X]] דק' פעילות, שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את היעד היומי? "
"בוקר טוב [first_name], נסה להקדיש זמן להרחבת הידע שלך על תזונה בריאה, זה יסייע לך בתהליך הירידה במשקל ושמירה עליו!"
"בוקר טוב [first_name], נעים בחוץ אז זה זמן מעולה ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו "
"בוקר טוב [first_name], נעים בחוץ אז זה זמן מעולה ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], נעים בחוץ אז לך לטיול ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], נעים בחוץ אז לך לטיול ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], נעים בחוץ אז לך לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], נעים בחוץ אז לך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], נעים בחוץ אז לך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], נעים בחוץ אז לך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ותשלים את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], נעים בחוץ וזה זמן מצוין לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], נעים בחוץ ויש לך זמן פנוי ב [slot_start_time] ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], נעים בחוץ ויש לך זמן פנוי ב [slot_start_time] ללכת לקנות קפה ב[location_Name] ברחוב [location_address] ולהשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], נעים בחוץ ויש לך זמן פנוי ב [slot_start_time] לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], נעים בחוץ ויש לך זמן פנוי ב [slot_start_time] לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], נעים בחוץ לזה זמן מצוין לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו "
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אבל יש לך זמן פנוי ב [slot_start_time] אז אולי תסע ל[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות בהליכה שם?"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אבל יש לך זמן פנוי ב [slot_start_time] אז אולי תסע ל[location_Name] ברחוב [location_address] ותשלים את [[X]] דק' הפעילות שנותרו בהליכה שם? "
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אבל יש לך זמן פנוי ב [slot_start_time] אז קום מהכסא ותשיג את היעד היומי של [activity_goal] דק' פעילות בהליכה ברחבי המשרד"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אבל יש לך זמן פנוי ב [slot_start_time] אז קום מהכסא ותשלים את [[X]] דק' הפעילות שנותרו בהליכה ברחבי המשרד"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אבל יש לך זמן פנוי ב [slot_start_time] אז קום מהספה ותשיג את היעד היומי של [activity_goal] דק' פעילות בתוך הבית"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אבל יש לך זמן פנוי ב [slot_start_time] אז קום מהספה ותשלים את [[X]] דק' הפעילות שנותרו בתוך הבית"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז אולי תסע ל[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות בהליכה שם?"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז אולי תסע ל[location_Name] ברחוב [location_address] ותשלים את [[X]] דק' הפעילות שנותרו בהליכה שם? "
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז קום מהכסא ותשיג את היעד היומי של [activity_goal] דק' פעילות בהליכה ברחבי המשרד"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז קום מהכסא ותשלים את [[X]] דק' הפעילות שנותרו בהליכה ברחבי המשרד"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז קום מהספה ותשיג את היעד היומי של [activity_goal] דק' פעילות בתוך הבית"
"בוקר טוב [first_name], נראה שמזג האוויר לא מאפשר לעשות פעילות בחוץ אז קום מהספה ותשלים את [[X]] דק' הפעילות שנותרו בתוך הבית"
"בוקר טוב [first_name], צמא? שייק עשיר בסיבים העשוי מירקות או פירות טריים, יהווה מקור אנרגיה מצוין להתחלה רעננה ואנרגטית של היום. לבריאות!"
"בוקר טוב [first_name], קח מטריה ונלך לעשות קצת פעילות ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], קח מטריה ונלך לעשות קצת פעילות ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], קח מטריה ונלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], קח מטריה ונלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], קח מטריה וצא לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], קח מטריה וצא לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ותשלים את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], קח מטריה וצא לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], קח מטריה וצא לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], קח מטריה וצא לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] כדי להשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], קערת דגני בוקר עשירים בסיבים תשביע אותך למשך זמן רב יותר ותסייע בתהליך הירידה במשקל"
"בוקר טוב [first_name], קצת מטפטף בחוץ אבל עדיין כדאי לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו? "
"בוקר טוב [first_name], קצת מטפטף בחוץ אבל עדיין כדאי לצאת לסיבוב ב[location_Name] ברחוב [location_address] ולהשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], רק עוד [[X]] דק' פעילות והגעת ליעד היומי. יודעים שאתה מסוגל לעשות זאת!"
"בוקר טוב [first_name], רק עוד [[X]] דק' פעילות והגעת ליעד היומי. סומכים עליך שתעשה זאת!"
"בוקר טוב [first_name], רק רצינו להזכיר כי היעד היומי שלך הוא [activity_goal] דק' של פעילות. נבדוק מה עשית בהמשך היום"
"בוקר טוב [first_name], רק רצינו להזכיר כי היעד היומי שלך הוא [activity_goal] דק' של פעילות. סומכים עליך שתעשה זאת!"
"בוקר טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי והיומן שלך גילה לנו שיש לך זמן פנוי ב [slot_start_time], שנצא להתרעננות? "
"בוקר טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי וראינו שהיומן שלך פנוי ב [slot_start_time], שנצא לסיבוב? "
"בוקר טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי. נבדוק מה עשית בהמשך היום"
"בוקר טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי. סומכים עליך שתעשה זאת!"
"בוקר טוב [first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות ליעד היומי. שיהיה יום טוב!"
"בוקר טוב [first_name], רק רצינו להזכיר לך להתרחק ממחשבות שליליות. הקף את עצמך באנשים חיוביים שתומכים בך ורוצים בטובתך!"
"בוקר טוב [first_name], רק רצינו להזכיר שהיעד היומי שלך הוא [activity_goal] דק' של פעילות, וראינו שהיומן שלך פנוי ב [slot_start_time], שנצא לסיבוב ונשמור על אורח חיים בריא?"
"בוקר טוב [first_name], שנלך לטיול ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנלך לטיול ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], שנלך לטיול מרענן ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנלך לטיול מרענן ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], שנלך לטייל ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנלך לטייל ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], שנלך לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], שנלך לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו"
"בוקר טוב [first_name], שנלך לעשות קצת פעילות גופנית ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנלך לעשות קצת פעילות גופנית ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את [[X]] דק' הפעילות שנותרו? "
"בוקר טוב [first_name], שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי שלי [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], שנלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], שנצא לסיבוב ב [slot_start_time] ונשיג את היעד היומי של [activity_goal] דק' פעילות. זה אפשרי וזה למען בריאותך!"
"בוקר טוב [first_name], שנצא לסיבוב ב [slot_start_time] ונשלים את [[X]] דק' הפעילות שנותרו לך להיום? זה אפשרי וזה למען בריאותך! "
"בוקר טוב [first_name], שנצא לפעילות גופנית ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב [first_name], שנצא לפעילות גופנית ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב [first_name], שתיית שתי כוסות מים לאחר שהתעוררת, תשטוף רעלים לא רצויים מגופך ותעלה את רמת האנרגיה שלך בבוקר. כמה פשוט-ככה חכם!"
"בוקר טוב [first_name], תצא לעשות סיבוב ב[location_Name] ברחוב [location_address] כדי להשיג את [[X]] דק' הפעילות שנותרו "
"בוקר טוב [first_name], תצא לעשות סיבוב ב[location_Name] ברחוב [location_address] כדי להשיג את היעד היומי של [activity_goal] דק' פעילות"
"בוקר טוב [first_name], תרצה לנצל את הזמן הפנוי שלך ב [slot_start_time] לפעילות גופנית? היעד היומי שלך הוא [activity_goal] דק' של פעילות :)"
"בוקר טוב [first_name], תרצה לנצל את הזמן הפנוי שלך ב [slot_start_time] לפעילות גופנית? נותרו רק [[X]] דק' פעילות ליעד היומי"
"בוקר טוב [supporter_first_name], נתקשר ל[first_name] ונעודד אותו להיות יותר פעיל השבוע? [new_line] [new_line] ניתן להסיר את עצמך מהתפקיד בקישור:[deny_link]"
"בוקר טוב, הגיע הזמן לקחת את התרופה שלך"
בוקר טוב ושמשי [first_name]! שנלך לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?
בוקר טוב ושמשי [first_name]! שנלך לעשות סיבוב ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?
"בוקר טוב ושמשי [first_name], שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב ושמשי [first_name], שנלך לקנות קפה ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב ושמשי [first_name], שנלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב ושמשי [first_name], שנלך לקנות קפה ב [slot_start_time] ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב ושמשי [first_name], שנצא להליכה מרעננת ב[location_Name] ברחוב [location_address] ונשיג את היעד היומי של [activity_goal] דק' פעילות?"
"בוקר טוב ושמשי [first_name], שנצא להליכה מרעננת ב[location_Name] ברחוב [location_address] ונשלים את [[X]] דק' הפעילות שנותרו?"
"בוקר טוב! ☀️~כבר לקחת את התרופה שלך? אם כן, עדכן אותנו 😊"
"בוקר נפלא [first_name], יש לך זמן פנוי ב [slot_start_time] לעשות קצת פעילות גופנית בריאה ב[location_Name] ברחוב [location_address] ולהשיג את [[X]] דק' הפעילות שנותרו "
"בוקר נפלא [first_name], יש לך זמן פנוי ב [slot_start_time] לעשות קצת פעילות גופנית בריאה ב[location_Name] ברחוב [location_address] ולהשיג את היעד היומי של [activity_goal] דק' פעילות"
"🥇 בראבו [first_name]! היית הראשון להשיג את היעד השבועי אתמול ולנצח את ""[competition_name]"" 🏆. אנו גאים בהצלחה שלך ומאמינים שאתה תצליח גם בתחרות הבאה"
בראבו [first_name]! השגת את משקל היעד של [reach_weight_loss_goal] [user_unit]. שמירה על משקל תקין הוא המפתח לחיים בריאים
"בראבו [first_name], עשית זאת! השלמת את “[challenge_name]” ועשית צעד נוסף כדי לשמור על אורח חיים בריא :)"
"ברכות [first_name], אתה אלוף! הגעת למקום ה-1 🏆 בלוח התוצאות לפעילות השבועית. שמור על מיקומך וסיים את השבוע בראש הטבלה!"
"🥇 ברכות [first_name]! היית הראשון להשיג את היעד היומי אתמול וניצחת את ""[competition_name]"" 🏆. בוא נחגוג את ההצלחה שלך"
"ברכות, [first_name]! השגת את היעד היומי שלך 💪"
"ברכות [first_name]! השלמת את התכנית הבסיסית. אנו שמחים לשדרג אותך לתכנית המתקדמת, בה תתמקד בהשגת יעדי פעילות יומיים. כל הכבוד, עשית צעד נוסף לאורח חיים בריא!"
"ברכותינו [first_name], אנחנו גאים בך על סיום שלב ראשון בתכנית ומעבר לשלב הבא, שבו יעדים מאתגרים יותר. פתח את האפליקציה לפרטים. בהצלחה!"
"ברכותינו [first_name], היעד היומי הושג! לא לשכוח לאכול בריא ולחייך :)"
"ברכותינו [first_name], היעד היומי הושג! מותר לך עכשיו לנוח ולהתכונן למחר"
"ברכותינו [first_name], השגת את היעד היומי. המשך כך!"
ברכותינו [first_name]! כבר 3 שבועות רצוף שעמדת ביעד השבועי ושיפרת את איכות חייך!
ברכותינו [first_name]! כבר חודש רצוף שעמדת ביעדים השבועיים! המשך כך.
ברכותינו [first_name]! כבר מספר שבועות ברציפות שעמדת ביעד השבועי ושיפרת את איכות חייך!
ברכותינו [first_name]! כבר שבועיים רצוף שעמדת ביעד השבועי והוכחת התמדה!
"ברכותינו [first_name] על זכייתך במדליה על שיא של [steps_record] במספר צעדים יומי שעשית אתמול, בדרך לבריאות טובה יותר :)"
ברכותינו [first_name] על עמידה ביעד התכנית של 150 דק' פעילות בשבוע שחלף! המשך כך! 
"ברכותינו [first_name], עמדת ביעד בשבועיים האחרונים והוכחת לעצמך שאתה מסוגל! נותר רק להמשיך כך. יעד השבוע הוא: [current_weekly_goal] דק'"
"ברכותינו [first_name], עמדת ביעד בשבוע שחלף והוכחת לעצמך שאתה מסוגל! נותר רק להמשיך כך. יעד השבוע הוא: [current_weekly_goal] דק'"
"ברכותינו [first_name], שעמדת ביעד כבר 3 שבועות והוכחת לעצמך שאתה מסוגל! נותר רק להמשיך כך. יעד השבוע הוא: [current_weekly_goal] דק'"
"ברכותינו [first_name], שעמדת ביעד כבר 4 שבועות והוכחת לעצמך שאתה מסוגל! נותר רק להמשיך כך. יעד השבוע הוא: [current_weekly_goal] דק'"
"ברכותינו [first_name], שעמדת ביעד כבר מספר שבועות והוכחת לעצמך שאתה מסוגל! נותר רק להמשיך כך. יעד השבוע הוא: [current_weekly_goal] דק'"
"בשבוע החולף לא עשית פעילות, לא חבל על הבריאות?! יעד השבוע הוא: [current_weekly_goal] דק' "
"בשבוע החולף לא עשית פעילות, קובעים עכשיו עם חבר טוב ויוצאים להליכה יחד! יעד השבוע הוא: [current_weekly_goal] דק' "
"בשבוע החולף לא עשית פעילות, שנצא יחד לסיבוב? יעד השבוע הוא: [current_weekly_goal] דק' "
"בשבוע שחלף לא עמדת ביעד השבועי, אנו משוכנעים שבשבוע הזה נעמוד יחד ביעדים. יעד השבוע הוא: [current_weekly_goal] דק'"
בשבוע שחלף לא עמדת ביעד השבועי. בשבוע הזה מתאמצים ולא מוותרים! יעד השבוע הוא: [current_weekly_goal] דק'
בשבוע שחלף לא עמדת ביעד השבועי. סומכים עליך שבשבוע הזה היעד השבועי יושג! יעד השבוע הוא: [current_weekly_goal] דק'
גאים בך [first_name] על זכייתך במדליה על שיא משך פעילות יומית אתמול של [active_time_record] דק' ובעיקר על ששיפרת את מצבך הבריאותי!
גאים בך [first_name] על עמידה ביעד בשבוע שחלף ומשוכנעים שהוא יושג גם בשבוע הנוכחי! יעד השבוע הוא: [current_weekly_goal] דק'
"גאים בך [first_name], עמדת בכבוד ביעד של השבוע שחלף! אנחנו מאמינים בך ומגבירים את הקצב עם יעד חדש של [current_weekly_goal] דק' "
גאים בך [first_name] שעמדת ביעד בשבועיים האחרונים ומשוכנעים שהוא יושג גם בשבוע הנוכחי! יעד השבוע הוא: [current_weekly_goal] דק'
גאים בך [first_name] שעמדת ביעד כבר 3 שבועות ברציפות ומשוכנעים שהוא יושג גם בשבוע הנוכחי! יעד השבוע הוא: [current_weekly_goal] דק'
גאים בך [first_name] שעמדת ביעד כבר 4 שבועות ברציפות ומשוכנעים שהוא יושג גם בשבוע הנוכחי! יעד השבוע הוא: [current_weekly_goal] דק'
גאים בך [first_name] שעמדת ביעד כבר מספר שבועות ברציפות ומשוכנעים שהוא יושג גם בשבוע הנוכחי! יעד השבוע הוא: [current_weekly_goal] דק'
הגיע הזמן לקחת תרופות! בוא ניקח את התרופה עכשיו
הודעת בדיקת QA
"הידד [first_name], השלמת את “[challenge_name]”! ירידה במשקל היא המפתח לאורח חיים בריא :)"
הידד [first_name] להשלמת ה “[challenge_name]”! המשך כך ושמור על אורח חיים בריא :)
"הידד [first_name], עמדת ביעד השבועי לפני הזמן הצפוי! היה גאה בעצמך :)"
"היום יום הולדת, היום יום הולדת, היום יום הולדת ל [first_name]! מאחלים לך המון בריאות, הצלחה ודיאטה בריאה 🎁"
"היי [first_name], אל תדאג אנו כאן לעזור לך! בצע מעקב אחר הרגלי האכילה והפעילות הגופנית שלך. לחץ כאן כדי לעדכן את המשקל שלך"
"היי [first_name], אנו מזכירים לך שיתכן שיש צורך לשנות את מינון של התרופות שלך בקרוב"
"היי [first_name], אנחנו סומכים עליך שתבצע יותר פעילות כדי לשפר את מיקומך בלוח התוצאות לפעילות השבועית. בוא נעשה את זה, [days_left]!"
"היי [first_name], בוא ניקח את התרופה שלך עכשיו"
"היי [first_name], ברצוננו להזכיר לך שעדיין לא בצעת מעקב אחר הפעילות הגופנית, המשקל ויעדי הבריאות שלך השבוע. לחץ כאן או פתח את מודדים להצלחה באמצעות תפריט האפליקציה כדי לבצע מעקב"
"היי [first_name], בתוך שגרת הפעילות הגופנית, אל תשכח להקשיב לגופך כאשר הוא זקוק למנוחה. חשוב לקחת פסק זמן מידי פעם לטובת הבריאות הפיזית והנפשית שלך"
"היי [first_name], גם כשהרעב מציק, השתדל להימנע ממזונות מעובדים ובחר במזון טרי ובריא!"
"היי [first_Name], הגיע הזמן למלא את המרשם שלך. אל תדחה את זה כדי שתוכל להמשיך בטיפול התרופתי ולשפר את בריאותך"
"היי [first_name], הגיע הזמן לקחת את התרופה שלך"
"היי [first_name], הגיע הזמן לקחת תרופה"
"היי [first_name], הגיע הזמן לקחת תרופה!"
"היי [first_name], המשקל שלך לא השתנה השבוע. נסה לרדת [weekly_weight_loss_goal] [user_unit] כדי להשלים את ""[challenge_name]"" ולשפר את בריאותך :)"
